y_true,y_pred
,5868.180722259173
,5034.783891760744
,5864.647023902403
,5392.696629020863
,4463.638161007429
,5835.695530313704
,4608.7699249541765
,5832.161833840836
,5360.21144084042
,5803.2103477836745
,4969.8135191676565
,5327.726262074665
,4398.667795946423
,5770.725173569776
,4937.328347228873
,4543.799576524665
,5738.2400107344265
,4511.314413687368
,5734.706324852481
,5705.754847864021
,4872.358021515413
,5702.221161959742
,5230.270771225239
,4301.212307365089
,4479.50269133907
,5673.294370054044
,4839.9222287867415
,4446.418143159231
,5197.90903374632
,4268.875254967302
,4447.190324024966
,5641.076319928572
,4414.388727411313
,5637.899640839324
,5166.068252377367
,4415.538177035562
,5609.424172938558
,4382.736599826372
,5606.247522956527
,5134.416144198036
,4205.476692309274
,4744.494279492637
,4351.084520753258
,5574.59544467579
,4173.824615614398
,4352.234012356512
,4319.432447229459
,5542.943371149733
,4142.172542088902
,4681.190130758705
,5039.459917877505
,5482.815869031264
,4649.538055153991
,4256.128296911249
,5479.639220537035
,4078.8683967148763
,4257.27779607755
,5451.163805093764
,4617.88599413407
,5447.987165348885
,4976.155790005695
,4047.216341353118
,4225.625740540974
,5419.511749381803
,4586.233938244914
,4192.824182744667
,5416.335109109509
,4193.973682043091
,5387.859690191788
,4161.172122166921
,5384.6830478378815
,4912.851671622463
,3983.9122222772003
,4129.520060349409
,5353.030985885311
,4130.669558406579
,5324.555566420568
,4491.277754451559
,4097.8679981186415
,5321.378923656245
,5292.903504916996
,4066.2159369799924
,5289.726862698309
,4817.895486527147
,3888.956037226208
,4067.3654357637365
,5261.25144452225
,4427.973633298349
,4034.563877711636
,5258.074803993977
,4786.243428384012
,4035.713378749253
,4396.321577399873
,5226.4227492144955
,4754.591374166425
,3825.6519259890624
,4364.6695243048725
,4722.939321064184
,5166.295282919893
,4333.017472610809
,5163.118645126164
,4691.287270427542
,3762.3478226046636
,3940.7572226162083
,5134.643232387429
,4301.365422179255
,5131.466594899757
,3730.695772582547
,4269.713372258097
,5099.814544980239
,4627.983170251945
,3877.4531223731565
,4238.061321665133
,3844.651566955724
,4596.331119386244
,3845.801071507529
,3812.9995176275793
,5008.035034374872
,4174.757224543742
,5004.858398017572
,4533.027023802776
,3604.087576455902
,4143.105175934253
,3749.69542129464
,4973.206348520836
,4501.3749738620945
,3572.435526071941
,3750.844926123034
,4944.730941259363
,4111.453136419602
,3718.0433872136114
,4941.554319875352
,4469.722950648029
,3540.783508293858
,4913.078928856676
,4079.8011239849984
,4909.902307382062
,3509.131495743066
,3687.5409011961674
,4048.1491114343094
,3654.7393637497207
,4406.418930222927
,3477.479489385367
,3655.888896388145
,4849.774913045054
,3445.827487672146
,3624.236895423985
,4818.122912833701
,3984.8451102598874
,3591.435363326425
,4814.94629825912
,3592.5848989676515
,4786.470916538214
,3953.193114127294
,3559.7833673530704
,4783.29430244829
,4311.462935654547
,3382.5234957314015
,3921.541118805006
,3528.131372031631
,4751.642307126346
,4279.810940330791
,3350.871500408132
,3529.280908321668
,4723.16692589315
,3889.8891234850967
,3496.4793767090637
,4719.990311803557
,4248.158945007035
,3497.6289129993684
,4691.514930570241
,3858.237128160605
,4688.338316480705
,3465.976917677707
,4659.862935248345
,3433.175386062656
,4184.854954364445
,3255.915514439878
,4628.210939924162
,3402.6729270317232
,3369.8713954197788
,4121.550963719394
,3192.6115237946206
,3371.020931709424
,3731.6291468684094
,3338.219400095938
,4561.73033519033
,4089.898968396031
,3339.368936387124
,4533.254953955928
6946.525,
22108.94,
5057.47,
2398.8,
2398.8,
18744.623,
6476.76,
4615.691,
6966.515,
1719.14,
2370.814,
4615.691,
1789.105,
5997.0,
9195.4,
1999.0,
10394.8,
5237.38,
3998.0,
4629.684,
1999.0,
5997.0,
1719.14,
1799.1,
2398.8,
1999.0,
3798.1,
1999.0,
2398.8,
4037.98,
1999.0,
2398.8,
5997.0,
1999.0,
1999.0,
4397.8,
3998.0,
3998.0,
2358.82,
15992.0,
3998.0,
1999.0,
3998.0,
1999.0,
1999.0,
7996.0,
1999.0,
1999.0,
12973.51,
5997.0,
2338.83,
1999.0,
2338.83,
1999.0,
6336.83,
1999.0,
2338.83,
4377.81,
4497.75,
11994.0,
7996.0,
2378.81,
1999.0,
1999.0,
1999.0,
1999.0,
8975.51,
1999.0,
1999.0,
4337.83,
7996.0,
11994.0,
3998.0,
9595.2,
13993.0,
13013.49,
1999.0,
7156.42,
4677.66,
2398.8,
9595.2,
11574.21,
7996.0,
3998.0,
4397.8,
2318.84,
7196.4,
2318.84,
2378.81,
8495.75,
4317.84,
2398.8,
2398.8,
5337.33,
4177.91,
1739.13,
2358.82,
2378.81,
4717.64,
4357.82,
4377.81,
2358.82,
1999.0,
2318.84,
5997.0,
8115.94,
4337.83,
2358.82,
1999.0,
3998.0,
2338.83,
1999.0,
6696.65,
8755.62,
4057.97,
1999.0,
5157.42,
13253.37,
2398.8,
4137.93,
6036.98,
6376.81,
4097.95,
4117.94,
2338.83,
5757.12,
4757.62,
2378.81,
3998.0,
3998.0,
1999.0,
1999.0,
3518.24,
1559.22,
1999.0,
1999.0,
1999.0,
1999.0,
1999.0,
3998.0,
1479.26,
1439.28,
1999.0,
1999.0,
1999.0,
1999.0,
5557.22,
3998.0,
1999.0,
4877.56,
2538.73,
2558.72,
2478.76,
4777.61,
2798.6,
4917.54,
4917.54,
4747.625,
2518.74,
2438.78,
5437.28,
9805.095,
4997.5,
4107.945,
12203.895,
2598.7,
1519.24,
7596.2,
2598.7,
2518.74,
4637.68,
4357.82,
9795.1,
15672.16,
2508.745,
2558.72,
7196.4,
2478.76,
4677.66,
2508.745,
1559.22,
2568.715,
13273.36,
2558.72,
2568.715,
2538.73,
2438.78,
2478.76,
4917.54,
4017.99,
