y_true,y_pred
,4034.109424866813
,4816.087451529234
,4726.211507795655
,4273.935041204429
,4529.296817656994
,4796.961783627051
,4707.0858398930095
,3996.4561125020537
,4777.836115726598
,4687.960171991674
,3977.3304446008506
,4491.045482288435
,4105.610111600552
,4758.710448694639
,4668.834505175954
,4216.558038801688
,3958.204778219539
,4471.91981590688
,4086.48444521886
,4739.584782312318
,4649.708838794947
,4197.432372420724
,3938.4810892614505
,4452.7941504910805
,4067.3587801252174
,4720.459117540381
,3919.3554251326527
,4433.668486362982
,4701.3334534122805
,4611.457510214316
,4159.181044165342
,3900.8277839043635
,3900.2297621177813
,4414.542824461095
,4029.1074552086066
,4682.20779373811
,3881.104105782398
,4395.417168125448
,4009.981798872699
,4663.082137401015
,4120.929730379646
,3862.5764712328123
,3861.978449524992
,4376.291511944648
,3990.8561427688624
,4643.956481375142
,4554.080539368048
,4101.804074506253
,3842.8527937280596
,4357.1658561494805
,3971.7304869735785
,4624.8308255797465
,4082.678418712692
,3823.727138067305
,4338.040200554535
,3952.6048314459376
,4605.705170119048
,4515.829228179761
,4063.552763383385
,3804.601482740264
,4318.914545227259
,4586.579514792026
,4496.703572851482
,4044.427107430685
,3786.0738478020007
,3785.4758255331394
,4299.788887395243
,3914.353517660632
,4567.453855707554
,4477.577913142135
,4025.3014477218067
,3766.948188090234
,3766.3501658224086
,4280.663227684248
,4548.32820374623
,4458.452265054713
,4006.175803509009
,3747.822547754462
,3747.224529359839
,3876.1022292359476
,4439.326632466911
,3987.0501709217156
,3728.696915165566
,3728.098896771284
,4242.411963138436
,3856.976597908055
,4510.076940458707
,4420.201002398813
,3967.924541481206
,3709.5712863587096
,3708.97326859373
,4223.286334960036
,3837.8509697294153
,4490.951312281271
,4401.075374485508
,3690.445658972941
,3689.8476414735305
,4204.160708104375
,3818.725343138821
,4381.949748157716
,3929.673287506366
,3671.3200326453652
,3670.722015147813
,3799.599716811842
,3651.5963888197402
,3780.4740910555615
,4343.6984966437285
,3891.422036278202
,3633.068781703141
,3632.470764489526
,4146.783831405032
,3872.2964119475782
,3613.943157372324
,4127.658207073716
,3742.2228423930633
,4395.323190081504
,4305.447257156924
,3594.8175513896267
,3594.21953876346
,4108.532610267287
,3723.097250173547
,4376.1975978618775
,4286.32166493604
,3834.0452091599223
,3703.9716579540313
,4357.162405142652
,4267.376871717172
,4070.823822824511
,3685.4788622301153
,4248.884075993009
,3538.4351692254922
,4052.3310271008845
,3666.9860665072315
,4230.391280271
,3778.2052239893624
,3519.9423735010646
,3519.5019814012044
,4033.9726734282276
,3648.6949338600907
,4301.952902073736
,4212.2345896743345
,3501.4797328547907
,4015.950424883579
,3630.672685315326
,3742.093505876507
,3483.8978764117446
,3483.4574865318573
,3612.6504434357907
,4265.908413870242
,4176.190103694498
,3724.0712706611152
,4158.167870703406
,3706.049037671804
,3961.883714800026
,4229.863947887156
,4140.14563771147
,3688.0268224140405
,3429.8312129074125
,3429.3908407620897
,4211.841821302408
,4122.123528860082
,3670.004713561738
,3411.3687319091105
,3925.839443894129
,4193.819712450964
,3651.982604709435
,3393.346623058487
,3522.5396300260372
,4175.797625493111
,4086.079340349222
,3633.9605323491405
,3375.764930139641
,3375.3245652920664
,3889.7952845738373
,3504.5175722594695
,4157.775567725916
,4068.057282581564
,3357.743078487437
,3486.496029781273
,4139.754128306163
,3339.2814803347314
,3853.752302674813
,3468.474693418314
,4121.732791944029
,3579.8959049127498
,3321.7004057617123
,3321.2601439724795
,3450.453362919828
,3303.6790869934134
,3303.2388281372096
,3817.7096534080824
,3432.432047083951
,3995.971969385337
,3543.853267375423
,3799.688337571966
,3414.410731247596
,3267.1961964643137
,3396.3894154116183
,4049.6475167281833
,3378.3680985814885
,3941.908020602121
,3489.789318447987
,3231.5938220874414
,3231.1535630876
,3745.624388218324
,3360.346781752014
,4013.6048830682166
,3213.572505256801
,3213.1322468881253
,3727.6030726492263
,3342.3254668129307
,3453.74668857057
,3195.1109344702704
,3324.304154394368
,3977.5622563388897
,3887.844077672934
,3435.7253761496113
,3177.5298804198856
,3691.5604478113414
,3306.2828422125212
,3869.8227659651147
,3159.0683110564282
,3288.261531455931
,3941.5196336378767
,3851.801455209399
,3399.6827539257365
,3141.0470002993293
,3655.517826296871
,3923.498322880003
,3833.780144818531
,3123.4659487755275
,3123.0256910102357
,3637.496517375027
,3252.2189121434503
,3815.758836630516
,3363.640135714294
,3105.4446405864196
,3619.4752091867044
,3234.197603955114
,3797.7375276167686
,3087.4233307483437
,3086.98307256989
,3601.4538985214135
,3869.434395014743
,3779.7162165391596
,3068.9617614917415
,3198.1549817988016
,3851.413083934883
,3309.576204129904
,3051.3807085900066
,3565.4112757138355
,3180.1336697434226
,3743.673592753393
,3547.3899623560505
,3162.112356385776
,3815.370458198225
,3273.533577741023
,3015.3380818749088
,3797.3491448387367
