y_true,y_pred
,15211.015186310582
,12924.806098816733
,15017.63761762627
,14026.461560736549
,14760.606317501384
,14657.354770046715
,15272.86712042834
,15185.302701014394
,12899.093613522502
,14991.925132328857
,14734.893832208822
,14631.642284752663
,15159.590215716915
,12873.381128320436
,14709.181347298367
,14605.929799934473
,15133.877731093551
,14683.468862683243
,15195.729665799145
,15108.165246478577
,12821.956159083145
,14914.787677986016
,13923.61162119599
,14657.7563780677
,15170.017181178853
,15082.452761481083
,12796.243673711862
,14889.075192236436
,14632.043891557463
,14528.79234382278
,15144.30469392474
,12770.531186455022
,14863.36270497918
,13872.186647811577
,14606.331404303106
,14503.079856560824
,15118.592206665215
,15031.027786699853
,12744.818698663492
,14837.650216925827
,13846.474159493537
,14580.618915721445
,14477.367367718007
,15092.879717560203
,15005.315297590478
,13820.761670384809
,14554.90642661093
,14451.654878610765
,15067.16722953185
,14979.602810655218
,14786.225243059733
,14529.193944027487
,14425.942397115425
,15041.454748040773
,14953.89032915978
,12667.681242215416
,14760.512761564984
,13769.33670522012
,15015.742266544214
,14928.177847667248
,13743.624224787352
,14374.517435892303
,14990.029787177493
,14902.465368663725
,12616.256282063685
,13717.911745777375
,14452.05650344723
,14964.31730816567
,14876.7528896489
,14683.375322759304
,13692.19926676801
,14426.344024431122
,14851.040413572455
,12564.83132795572
,14657.66284863776
,13666.48679362639
,14400.631552270544
,14297.380006689273
,14825.327941406958
,12539.118855789317
,14631.950376474248
,13640.774321462835
,14374.919080105205
,14887.179886784725
,14799.615469263903
,14349.20660805077
,14245.955062489966
,14861.467414761926
,14773.902997247711
,12487.693911652259
,14580.525432354842
,13589.349377365726
,14323.494136033441
,14220.242590470221
,14835.754942750102
,14748.190525231517
,12461.981439961397
,14194.530120073048
,14810.042472678459
,14722.478055477675
,12436.26897020833
,14529.100491234689
,14168.817650318562
,14784.330002924788
,14696.765585729323
,12410.556500455265
,13512.211966813918
,14143.105180568147
,14758.617532262731
,14671.053114144832
,12384.844027960586
,13486.499492492661
,14117.39270442063
,14645.340637993893
,12359.131551811206
,13460.787016340766
,14194.931774419732
,14707.192579961116
,14619.628161844246
,12333.419076918559
,14426.250598290693
,14169.219303295082
,14681.480111355437
,12307.706609573077
,13409.362076618221
,14143.506835951664
,14040.255291060543
,14655.767644007274
,14568.203227150158
,12281.994142223833
,13383.649609271824
,14117.794365640824
,14630.05516775676
,14542.490747939231
,12256.28166004123
,14349.113178445632
,14092.08187751633
,14516.778259820216
,12230.569171923777
,14323.400690327762
,14066.369389400943
,13963.117841539304
,14578.630191521976
,14491.065773168353
,14297.688206621113
,13937.405362244815
,14552.917713706755
,14465.353295351673
,12179.144208927231
,13280.799672983789
,14439.640817532088
,14246.26325098423
,13989.231953001263
,13885.980406607876
,14501.4927580597
,14413.928340450628
,14220.550775377355
,13229.374720298734
