y_true,y_pred
,3218.059591138588
,2973.1010933323755
,2533.7457256048474
,2564.1958345099383
,3349.469158658005
,2995.6028702694066
,2556.247502510959
,2043.093539243493
,3348.9605071353726
,3371.9709349608465
,3263.0631443832604
,2065.5953155561497
,3371.4622835448085
,3394.472711563518
,3285.5649206437324
,2088.097090787792
,3393.964058431904
,3308.0666948690528
,3063.1081966648467
,2623.7528285425997
,2110.598865077554
,3416.4658327705906
,2654.202936373432
,3439.4762604224265
,3330.568469774933
,3085.609971836268
,2646.2545862037905
,2133.1006051931204
,3108.1116235285313
,2668.7562373441647
,3461.4692053573863
,3130.6132713254724
,2691.2578851370067
,3506.9812442490465
,3153.11491894043
,2200.60555112515
,3506.4725008172622
,3529.482892250379
,3175.6165672139327
,3528.974149432604
,3198.1182159204727
,2758.762829859979
,3551.475798295906
,2789.212884001583
,3574.486189934906
,3465.5783807958746
,3220.6198643653306
,2781.264478022308
,2811.7145298400474
,3488.0800254514343
,3243.1215086177544
,3596.4790887524787
,2834.216155414657
,2826.267674357663
,3288.124595335895
,2848.769190270317
,3641.4821205295375
,3664.4924739931103
,2871.2707055585843
,2358.116704990534
,2901.720702076764
,3686.993989000221
,3578.0861612247413
,3333.12762615469
,2893.772220990581
,2380.618220444047
,2924.222217571175
,3709.4955046357454
,3600.5876769973966
,3355.6291420682237
,2916.273737220128
,2403.119737225632
,3731.9970227592194
,3623.0891953583723
,3378.130660761111
,2938.775256245259
,2969.225254768089
,3754.4985421328447
,3645.5907147958947
,3400.6321801677827
,2961.2767761486202
,2448.1227767416644
,3753.989708495398
,3668.092237230387
,3423.133703127224
,3776.4912314563985
,2493.1258226646673
,3798.99275441708
,3036.7298220789576
,2515.6273456253584
,3821.4942773777357
,3059.231345039823
,3735.5968061144727
,3051.2828679890213
,3843.9958003380734
,3081.7328680006867
,3867.0061558906536
,3513.1397949695015
,3866.4973232990724
,3104.2343909605024
,3096.2859139109296
1428.0,
1392.3,
1404.2,
1428.0,
2820.3,
2856.0,
6521.2,
1380.4,
1392.3,
2380.0,
2784.6,
2570.4,
2856.0,
3570.0,
1428.0,
1392.3,
2808.4,
1392.3,
1392.3,
5462.1,
4236.4,
1047.2,
2594.2,
2844.1,
7794.5,
2427.6,
1380.4,
1190.0,
1392.3,
8222.9,
1380.4,
1380.4,
2570.4,
5426.4,
8068.2,
1023.4,
4414.9,
1190.0,
1392.3,
6747.3,
9627.1,
1190.0,
13280.4,
4569.6,
6723.5,
4236.4,
1190.0,
2820.3,
1190.0,
1071.0,
2439.5,
3332.0,
2380.0,
2380.0,
7140.0,
1689.8,
1190.0,
2118.2,
1190.0,
2380.0,
2380.0,
3236.8,
3308.2,
1190.0,
1689.8,
1190.0,
1190.0,
3570.0,
2790.55,
3927.0,
1547.0,
2380.0,
1451.8,
3070.2,
2998.8,
1511.3,
4046.0,
4682.65,
1642.2,
1475.6,
3070.2,
1666.0,
2975.0,
5236.0,
5795.3,
3094.0,
6003.55,
3849.65,
2975.0,
1475.6,
2861.95,
2998.8,
8532.3,
2992.85,
3070.2,
7092.4,
6051.15,
1547.0,
3028.55,
1523.2,
1547.0,
