y_true,y_pred
,7271.0306490718585
,7291.947995355406
,7452.497450781172
,6672.3539908794155
,6788.044435435019
,7450.965700922405
,7237.4542468342115
,7258.371593115843
,7418.921048543823
,7203.877844596564
,7224.795190885434
,7385.344646310545
,8262.809568891866
,6720.891631642238
,7191.218791348513
,6571.624788229995
,8229.23317138836
,7350.23650030293
,7157.642393848236
,7318.191849953115
,8195.656773884695
,6653.738836636348
,7316.660102798573
,7124.065996343381
,7284.615452446987
,8162.080376119143
,6620.162438737662
,7283.083704770054
,7090.48959805754
,7251.039054030479
,6470.8955946717115
,8128.503977698328
,7249.507306351974
,7035.995852807264
,7056.913199639981
,8094.927579277382
,6553.0096418951425
,7215.9309099417815
,7002.41945841802
,6403.742807903401
,8061.3511929474535
,6519.4332575782955
,7182.3545256297
,6370.166423588498
,6935.266689785617
,6956.18403863168
,7116.733496611832
,6336.590039275606
,6452.280488949844
,7115.2017564726875
,6901.690304420894
,6922.607652738754
,6303.013652329597
,7081.6253684778685
,6868.113916423594
,6889.03126474344
,7049.580722210073
,7927.045648855392
,6385.12771296193
,7048.04898048305
,6834.537528434724
,6855.45487764128
,6235.8608790071485
,7893.469264413063
,6351.551329409687
,7014.4725978155
,6821.878495861271
,6202.284497228373
,7859.89288263418
,6317.974947631034
,6980.896216039684
,6767.384764875329
,6788.302114081938
,6948.851572666869
,6168.708115923117
,6284.398566801644
,6733.808384521815
,6754.725733959233
,6915.275192550033
,6135.131735807557
,7792.740121450044
,6250.822186682127
,6700.232004404863
,6721.149353845004
,6881.698812212117
,6101.555355249833
,7759.163740668961
,6217.24580568353
,6880.167074108284
,6666.65562295759
,6687.572972178637
,6067.978973583588
,7725.587359003944
,6183.669424016451
,6846.590692442413
,6633.079241289237
,6653.996605545267
,6034.4026370016845
,6150.093117490161
,6813.0144009466985
,6599.502964822767
,6620.420329073105
,6000.826360530756
,6779.438124471199
,6565.926688357802
,6586.844052600943
,6747.393525995181
,5967.250084057606
,7624.858495188066
,6745.861880043079
,6532.350454603455
,6553.26782952853
,6713.817313601445
,5933.6738823463265
,7591.282293476871
,6049.36438419633
,6712.285678331062
,5900.097680637056
,7557.706091765741
,6678.709476618769
,6486.115451029541
,6646.6649475684
,5866.521528774489
,7524.129952367819
,5982.212055549137
,6645.133362145517
,6431.621949165243
,6452.5393365603695
,6613.088833096621
,5832.945414302873
,5948.635941078816
,6611.5572476722655
,6398.045886026511
,6418.963324747512
,6579.512872609125
,7456.977980062149
,5915.060134571268
,6577.9814924936045
,6364.470130844754
,6385.387569568493
,6545.937117432075
,5765.793749963846
,7423.4022248844485
,5881.484379397884
,6544.487251714482
,6331.057404459749
,6512.687419834184
,5732.625566763467
,7390.315556080837
,5848.479224988076
,6298.052250053256
,6319.051203167487
,6479.682265431125
,5699.620412357612
,7357.310401673091
,5815.474070578267
,6265.113469878903
,7324.5043699640155
,5782.701225988818
,6253.372765515099
,5634.008348941238
,7291.731525371194
,5749.9283813941265
,6412.964440830316
,6199.567780691564
,6220.599920925695
,6381.264170302516
,5601.235504345372
,7259.1388262057135
,5717.515827656191
,6380.732032522558
,6167.515517804974
,6188.727803469109
,6349.572198270912
,5569.723677746041
,7227.62699960449
,5686.004001052906
,6349.2202059166475
,6136.003691212683
,7196.115173003105
,6318.188410363578
,6105.211911176092
,6126.664212354588
,7166.283455060444
,6075.380193234719
,5478.30839973634
,5595.0687540902045
,6045.548475288001
,6228.085186795723
,5448.4766817915815
,5565.237036146618
,6228.693256536686
,6016.06805335063
,6199.3073568794925
,5537.513094257628
,5988.695407474003
,7051.172135392954
,5510.140448373091
,6173.947964766197
,5961.322761587442
,5365.30485611893
,5482.767802490625
,6146.575318886428
,5933.950115706224
,6117.741345932664
,6997.53069703094
,5313.319197862462
,5431.334070937277
,6095.417550683625
,5905.147871398195
,6946.6488921769305
,5405.89316851028
,5857.627408423635
,5879.706968969841
,5832.1865059978845
,5854.266066542162
,6016.494436950192
,5832.442069173077
,5994.670439582815
,5216.2058946587795
,5999.854349643927
,5972.8464422113675
,5194.381897290252
,5978.030352274524
,5766.197813168419
,5788.794074433556
,5951.0224448399185
,5173.059483228363
,6832.848363998359
,5293.11092435969
,5958.212688135518
,5932.709530619025
,5154.74656900521
,6814.535449776466
,5274.798010137772
,5939.899773916433
,5728.5688181122905
,5751.666662681037
,5136.433654785177
,5735.982397235774
,5899.2380807045365
,6782.11545936995
,5242.903749487225
,5908.531243017609
,5697.7260169725105
,5721.34959129531
,5884.605274762384
,5107.1680429044945
,5893.898437077642
,5683.093211034653
,5879.265631137398
,5668.586085088717
,5855.716702877607
,6738.845441538938
,5199.759411650464
,5654.833039136308
,5186.006365692217
,5641.079993174719
,5664.829247494958
,5172.25331973397
,5651.076201540605
,5037.146013142889
,5824.253447304522
,5613.573901372002
,5637.323155809672
,6683.833258288717
,5144.747228519428
,5810.500402161781
,5599.82085622678
,5623.570110671013
,5786.95147425691
,5130.994183377548
,5796.7473570190405
,5586.067811090739
,5609.81706552455
,5773.198466879955
,4995.8869529018275
,5117.241289305465
,5572.314992552563
,5596.064284761655
,5759.445686114451
,4982.134172135588
,6642.574500542301
,5103.488508542523
,5769.241719952713
,5558.562211787696
,5582.31150399876
