y_true,y_pred
,16746.235398676836
,14434.827501675527
,13259.460739273107
,15142.695818862458
,15857.639004343777
,13032.045574890322
,16716.790358628008
,14405.382461632846
,13230.015699223108
,15113.250778816315
,15828.193964292674
,15287.161064171638
,16687.345318473304
,13200.570658863098
,15083.805738350231
,15798.748923721627
,15257.716023395638
,16657.90027769311
,14346.492380591546
,13171.12561808693
,15054.360697570895
,12943.710453389947
,16628.45523691816
,14317.047339810631
,13141.680577785153
,15024.915657753343
,15739.858843604788
,12914.2654145306
,15198.825944241366
,14287.60230239603
,13112.235540365542
,15710.413806182944
,12884.820377111279
,15169.380906817758
,14258.15726497482
,13082.790502487896
,14966.025582002789
,15680.968767397771
,12855.375337867386
,15139.935867121294
,16540.120121441858
,14228.712224363373
,13053.345461880359
,14936.580541392083
,15651.523726787142
,12825.930297257823
,15110.490826589552
,16510.67508098049
,14199.267183979055
,13023.900421565128
,14907.135501153005
,15081.04578649058
,14169.822143886164
,14877.690461063257
,15592.633646533566
,15051.600746401558
,14140.377103793275
,12965.010341382544
,14848.245420844445
,15563.188606197238
,12737.595176616012
,15022.15570582628
,16422.339960096753
,14110.932062977476
,12935.565300441205
,14818.800379906963
,12708.150135674528
,16392.894919160055
,14081.487022033967
,12906.12025889113
,14789.355337750778
,15504.298522487521
,12678.705092301201
,16363.449874566424
,14052.041976831137
,12876.6752136902
,14759.910292543318
,15474.853477291155
,12649.260047101088
,14933.820575704367
,16334.004829366932
,14022.596931413664
,12847.230168054492
,15445.4084312193
,12619.815000813367
,14904.375529203156
,16304.559782643022
,13993.151884691904
,12817.785121333492
,14701.020199970979
,15415.963384495477
,12590.369954089914
,14874.930481461914
,16275.114733908296
,13963.706834950424
,12788.340070587315
,14671.575148218299
,15386.518331737521
,12560.924900325143
,14845.48542769545
,16245.669680142099
,14642.130094450338
,15357.073277969634
,12531.479846586604
,16216.224626462821
,14612.685040857144
,15327.628224404556
,14786.595320424354
,13875.371673969988
,14583.239987296436
,15298.183170839478
,14757.150266862533
,12670.559856072925
,15268.738117278031
,12443.14468589727
,14727.705212899016
,16127.889464963804
,12641.114800891644
,14524.34987815114
,15239.293061292332
,12413.69962950851
,16098.444408573894
,12611.669744504645
,14494.904821765687
,15209.848004901916
,14668.81510011961
,13757.591449921605
,12582.22468371581
,14465.459759507605
,15180.402941184737
,12354.809507927983
,14639.370033462095
,12552.779617055548
,14436.014692846757
,15150.95787452337
,12325.364441268272
,14609.92496680458
,16010.109216984618
,13698.701315771976
,12523.334549147963
,15121.512805783572
,12295.919372113747
,14580.479897230982
,15980.66414741742
,13669.256246202622
,12493.889479580204
,12266.474302546278
,14551.034827665497
,15951.219077848524
,13639.811176860187
,15062.622667554326
,12237.029234110687
,15921.77400986548
,13610.366108880142
