y_true,y_pred
,19.565562696427328
,21.410536700648567
,14.840813436626394
,20.52838575359625
,17.14780252884335
,23.889349152836918
,19.36315204203956
,21.208126046901448
,14.638402783519872
,16.94539187764817
,23.686938503916398
,19.160741394731165
,21.00571540120334
,14.435992139439657
,20.12356445865346
,16.742981237749355
,23.484527863638245
,14.233581498151596
,16.332285831283652
,23.282117222026304
,18.755920078174313
,14.031170753586952
,19.71874303815632
,16.129875018106297
,16.338159748612714
,23.07959535462672
,13.828315929432524
,19.51577722838726
,22.876407573683185
,18.35009944328788
,13.625128145535799
,15.931784180815972
,22.673219785848637
,19.99177464068644
,19.10940165441129
,15.520422647128576
,15.728596390402235
,17.943723863742537
,19.78858684835745
,13.218752564645307
,18.9062138619239
,15.317234854598361
,15.525408597771564
,17.740536064900795
,19.585399046391323
,18.70302605389366
,19.382211232264982
,12.812376945524033
,14.910859229697246
,15.119032969973055
,19.179023419017486
,14.707671416579911
,21.65728075830112
,17.130972624305222
,18.97583560597912
,12.406001319405679
,18.093462613821146
,14.504483603607477
,16.927784818105472
,14.301295806354739
,14.509469548883441
,21.250905152573743
,18.56946001172105
,11.999625730878217
,17.687087031019956
,14.30628177262162
,21.047717379799707
,16.521409252874232
,11.796437962098421
,17.483899263554953
,14.103094007838871
,20.844529616317754
,16.318221490265024
,17.28071150352163
,13.691732501242203
,20.641341858896027
,16.11503373281321
,17.959896721329343
,11.390062441603348
,17.07752374287248
,13.488544739514639
,13.69671848486049
,20.438154091302493
,15.911845962301577
,17.756708948967507
,11.186874667398993
,13.285356958784313
,13.493530702715645
,20.234966307758498
,17.55352116260516
,16.671148177616626
,13.082169168621334
,12.878981364085737
,13.087155105618296
,19.82859070825861
,17.147145555728176
,10.577311269050043
,12.67579355305352
,12.883967293250555
,19.625402894609067
,15.09909476158384
,16.943957744234623
,16.06158475404438
,12.472605744798075
,12.680779486097324
,19.42221508748183
,14.895906953437946
,10.170935648395906
,15.858396942726904
,12.269417932459774
,12.477591670922182
,16.537582114447858
,9.967747826014719
,15.655209118556815
,19.015839438896666
,14.489531301156783
,16.334394279088293
,9.764559988766347
,15.452021279438224
,11.863042268635901
,12.071216008360281
,16.131206455650833
,9.561372168469708
,15.248833462270042
,11.65985445147551
,18.609463792014232
,14.083155657424664
,9.358184351298458
,15.045645645101862
,11.456666634318228
,18.406275974856307
,11.461652556853693
,15.521643004157013
,14.639270010765118
,11.258464739686845
,17.999900340533628
,13.473592205934306
,15.318455186991095
,8.748620899813194
,14.436082193614736
,10.84710318279679
,13.27040438876596
,15.115267369825176
,8.545433082652325
,10.643915365636401
,17.593524706210946
,14.912079552665023
,10.44072754847601
,10.648901288222824
10.0,
50.0,
6.0,
20.0,
12.0,
44.0,
6.0,
10.0,
6.0,
10.0,
36.0,
30.0,
40.0,
6.0,
12.0,
60.0,
16.0,
20.0,
10.0,
30.0,
16.0,
10.0,
20.0,
20.0,
10.0,
46.0,
6.0,
16.0,
36.0,
40.0,
10.0,
12.0,
6.0,
22.0,
26.0,
6.0,
6.0,
18.0,
6.0,
54.0,
6.0,
30.0,
6.0,
6.0,
12.0,
18.0,
6.0,
6.0,
6.0,
6.0,
6.0,
6.0,
16.0,
10.0,
12.0,
10.0,
6.0,
6.0,
6.0,
15.0,
6.0,
10.0,
56.0,
12.0,
34.0,
34.0,
6.0,
6.0,
6.0,
12.0,
12.0,
9.0,
9.0,
20.0,
16.0,
15.0,
32.0,
20.0,
10.0,
45.0,
6.0,
10.0,
10.0,
24.0,
6.0,
12.0,
6.0,
9.0,
36.0,
10.0,
12.0,
10.0,
10.0,
20.0,
40.0,
20.0,
30.0,
18.0,
20.0,
20.0,
10.0,
16.0,
20.0,
20.0,
10.0,
10.0,
40.0,
8.0,
30.0,
30.0,
10.0,
10.0,
6.0,
12.0,
6.0,
18.0,
6.0,
6.0,
12.0,
12.0,
18.0,
6.0,
6.0,
6.0,
8.0,
18.0,
6.0,
6.0,
6.0,
12.0,
24.0,
6.0,
22.0,
12.0,
6.0,
6.0,
12.0,
42.0,
12.0,
18.0,
6.0,
16.0,
6.0,
12.0,
26.0,
20.0,
12.0,
12.0,
12.0,
