y_true,y_pred
,20.415731948344256
,23.939153169631652
,20.334383693262037
,18.489592182068755
,20.276702589782758
,20.26193755523652
,20.180589300155926
,18.3357977901329
,20.108143164471045
,22.847932888605563
,23.631564386947833
,20.741440784176135
,19.954348775464616
,23.47776999793859
,19.873000522079536
,19.815319420173978
,19.719206132639027
,17.874414622503224
,19.646759996714035
,23.170181219062048
,19.565411742017098
,17.720620229495402
,19.50773063654635
,19.492965601336575
,22.232755324200774
,19.411617344243506
,20.126263218096923
,17.566825835865277
,19.33917121184232
,22.078960936780433
,19.97246883482013
,17.413031452586353
,19.200141861704775
,19.104028582887572
,19.818674458031737
,19.031582455666097
,21.77137218191176
,19.664880083844242
,17.105442702906874
,18.892553114964866
,18.877788084756908
,21.617577812640906
,22.401209314732373
,18.79643984269218
,18.738758752233622
,21.46378344989816
,19.357291356279525
,18.584964388726306
,18.570199358367496
,21.30998908608924
,22.093620588027065
,18.488851115833846
,19.203496993031134
,16.644059614147263
,18.431170026618716
,21.93982622761399
,18.33505675599749
,16.490265254307285
,18.277375667495132
,18.262610638408706
,21.00240036742165
,18.895908277647443
,16.336470899477817
,18.123581312663696
,20.84860601258768
,18.027468043684756
,16.182676542214537
,17.96978695478441
,20.694811653506484
,21.478443156125575
,17.87367368459799
,18.5883195619948
,16.028882183310312
,20.54101729488491
,21.324648797584295
,17.71987932614927
,18.434525203549224
,15.87508782548778
,17.647433209807918
,21.17085444226419
,17.566084971455663
,20.233428584863574
,21.017060088193976
,17.412290617382144
,18.126936493983255
,15.567499114502496
,17.354609526372254
,17.339844495977765
,17.973142129956134
,15.41370475047556
,17.200815162934273
,17.186050133136952
,20.709471363924894
,17.04702080305222
,20.55567700405188
,16.95090753240643
,16.87846141272316
,19.618251140856653
,16.797113171391732
,17.511759048428463
,14.952321669375285
,16.724667051714587
,16.643318810386187
,16.57087268666315
,19.3106624137762
,20.094293915105524
,14.644732938258992
,16.43184334955297
,16.4170783185746
,19.940499546673124
,14.49093856931973
,16.278048980443366
,16.263283949298796
,19.003073676240746
,16.181935704421985
,14.337144196340475
,18.849279297706506
,16.7427871961942
,15.95569519039077
,18.6954849154839
,16.58899281396232
,14.029555431880931
,15.80190080864482
,15.720552558953793
,16.435198433200533
,13.87576105135905
,18.387896153473857
,15.566758178436096
,16.281404052781774
,13.72196667104475
,15.509077080664472
,15.494312048017818
,18.234101773454576
,19.0177332731187
,15.41296379863197
,13.568172290108029
,15.355282699161458
,15.340517665945526
,18.080307390827702
,18.863938889918064
,15.201488315392488
,15.105375031659095
,13.260583523414976
,15.047693932601991
,15.032928899527127
,18.556350123784178
,14.951580648866994
,15.666226522615856
,17.61892424090572
,14.797786264879077
,15.512432138629103
,12.952994756297517
,14.740105165312109
,14.643991880900314
,15.358637752849683
,12.799200368714759
,17.31133546394164
,15.204843356280035
,14.432516379367494
,17.157541067371472
,17.94117256455261
,15.051048959488663
,12.491611575281219
,14.02881429343748
,12.184022781108043
,13.95636815314199
,17.47978937329664
,13.875019896347904
,14.589665768225967
,12.030228384021456
,13.817338791173423
,17.325994976210367
,13.648779358967332
,17.172200579124095
,13.567431102173044
,11.722639589846523
,13.509749996996897
,13.413636705088328
,14.128282576966097
,13.355955599908338
,16.864611784957233
,13.25984230800361
,13.974488179879094
,13.202161202820367
,13.18739616770456
,15.92718589068091
,13.106047910918326
,13.820693782793224
,11.261256398587882
,13.048366805732398
,15.77339149359339
,16.55702299078753
,12.95225351382875
,13.666899385704808
,11.107462001501291
,12.879807373525239
,15.619597096502297
,12.798459116739174
,13.513104988616396
,10.953667604412948
22.0,
8.0,
21.0,
15.0,
9.0,
6.0,
17.0,
9.0,
9.0,
27.0,
72.0,
9.0,
27.0,
78.0,
30.0,
18.0,
9.0,
15.0,
18.0,
15.0,
27.0,
9.0,
18.0,
15.0,
9.0,
27.0,
12.0,
36.0,
27.0,
9.0,
9.0,
9.0,
27.0,
6.0,
42.0,
9.0,
9.0,
9.0,
27.0,
18.0,
9.0,
36.0,
9.0,
9.0,
6.0,
9.0,
21.0,
9.0,
6.0,
36.0,
43.0,
28.0,
10.0,
36.0,
9.0,
12.0,
20.0,
30.0,
15.0,
6.0,
10.0,
69.0,
9.0,
30.0,
20.0,
6.0,
10.0,
10.0,
20.0,
10.0,
20.0,
26.0,
10.0,
12.0,
40.0,
10.0,
6.0,
20.0,
10.0,
6.0,
10.0,
12.0,
20.0,
10.0,
32.0,
10.0,
10.0,
30.0,
10.0,
12.0,
20.0,
86.0,
18.0,
10.0,
10.0,
6.0,
10.0,
52.0,
12.0,
42.0,
20.0,
18.0,
24.0,
6.0,
6.0,
12.0,
6.0,
18.0,
