y_true,y_pred
,29.277305337924368
,28.300834998128302
,19.882704462501174
,26.846571161005702
,29.228852847294608
,26.320774708495467
,26.798118671366204
,26.272322220175184
,19.7857994842165
,29.13194787001611
,26.223869731491014
,23.970975268210363
,29.083495380369385
,27.53280067672053
,26.175417241802663
,28.107025040986592
,19.68889450555796
,23.922522778709947
,27.484348187320926
,26.604308714874822
,23.87407029033601
,28.01012006711737
,19.591989532676273
,23.82561780777903
,26.03005978445286
,27.96166758409713
,19.543537049131245
,26.507403748296746
,28.889685435917663
,27.338990731891474
,25.981607296603514
,27.913215095322997
,19.495084559457535
,26.45895125770435
,23.728712833250682
,28.84123294652158
,27.290538244046388
,27.864762610505746
,26.410498775900034
,23.680260351027727
,28.7927804638866
,27.24208576095377
,25.884702326738395
,27.81631012615458
,19.39817959094963
,23.631807864574657
,28.744327976979914
,27.19363327363196
,19.349727103542556
,26.31359380256126
,23.58335537738481
,28.695875489901987
,27.14518078664859
,25.787797351663336
,23.534902888106263
,23.48645039793005
,27.048275806296825
,25.690892371292662
,27.622500171443498
,19.204369636963207
,26.168236336609063
,26.99982332253009
,25.64243988901586
,27.574047689535366
,19.155917155435134
,26.119783855447036
,28.502065544801642
,25.59398741039777
,27.525595211566376
,23.34109295535557
,28.45361306955672
,26.90291836798795
,25.545534936540182
,27.47714273916413
,26.022878909247222
,23.29264048714539
,26.854465902607902
,19.010559741876545
,25.974426444025365
,28.356708137605217
,25.448630006095538
,25.925973979073195
,23.195735557068648
,28.30825567278185
,27.33178534406517
,18.91365481213916
,25.877521514902952
,25.351725079447537
,27.28333288268395
,25.82906905409693
,23.09883063264725
,25.303272619215026
,25.780616594449832
,28.162898289670807
,25.254820159755308
,27.186427962881446
,28.114445828683085
,26.563751129094342
,18.719844969879283
,22.953473250977922
,28.065993368724804
,26.515298670691926
,25.157915241387354
,27.089523046142713
,22.905020800531315
,28.017540919606446
,26.46684622287891
,25.10946279492704
,27.96908847840005
,26.418393781706207
,26.992618160111032
,25.53835433745804
,22.808115918968145
,27.9206360381955
,26.37012500899886
,25.01292524853902
,26.94471672211059
,18.526769861062448
,25.490820234139747
,26.322958237253857
,24.96575847574199
,26.897549948263862
,18.47960308618579
,22.713598706046184
,26.275791461343694
,24.91859169982109
,18.432436310276366
,25.39648668229954
,22.666431930135698
,27.779135715682962
,26.228624685433534
,18.385269534358414
,25.349319906389745
,22.61926515422521
,27.731968939741417
,26.18145790949965
,24.82425814800185
,26.75604962052666
,26.134291133612777
,26.70888284461218
,22.524931602384783
,27.637635387921797
,22.477764826459808
,27.590468612001448
,26.03995758179224
,24.682757820261703
,18.19660243069277
,24.6355910443408
,18.149435654783346
19.0,
30.0,
10.0,
12.0,
39.0,
19.0,
40.0,
10.0,
30.0,
44.0,
40.0,
20.0,
44.0,
72.0,
10.0,
10.0,
10.0,
10.0,
20.0,
20.0,
10.0,
20.0,
20.0,
10.0,
20.0,
22.0,
10.0,
44.0,
10.0,
10.0,
30.0,
24.0,
50.0,
88.0,
32.0,
12.0,
10.0,
32.0,
10.0,
20.0,
10.0,
24.0,
10.0,
48.0,
30.0,
24.0,
46.0,
12.0,
12.0,
48.0,
20.0,
36.0,
22.0,
12.0,
54.0,
12.0,
12.0,
24.0,
12.0,
12.0,
12.0,
22.0,
12.0,
46.0,
19.0,
18.0,
42.0,
20.0,
33.0,
12.0,
12.0,
12.0,
20.0,
58.0,
10.0,
36.0,
75.0,
48.0,
9.0,
10.0,
40.0,
34.0,
36.0,
9.0,
18.0,
18.0,
78.0,
22.0,
10.0,
10.0,
20.0,
38.0,
12.0,
60.0,
82.0,
28.0,
44.0,
18.0,
10.0,
10.0,
10.0,
68.0,
20.0,
10.0,
20.0,
10.0,
10.0,
16.0,
30.0,
20.0,
20.0,
10.0,
20.0,
26.0,
13.0,
39.0,
26.0,
16.0,
16.0,
32.0,
34.0,
52.0,
13.0,
64.0,
39.0,
26.0,
13.0,
13.0,
26.0,
78.0,
34.0,
21.0,
13.0,
13.0,
13.0,
13.0,
45.0,
26.0,
13.0,
26.0,
13.0,
13.0,
32.0,
39.0,
39.0,
13.0,
13.0,
13.0,
8.0,
