y_true,y_pred
,7082.30583747941
,8529.975034747606
,8655.470172409507
,7753.221172827628
,7080.484155549427
,7606.182420391166
,7053.877406233472
,7114.039691613256
,8627.041741165012
,7724.792741584345
,7052.055724304912
,7577.753989146211
,7025.448974987533
,7085.611260405367
,8473.118172331386
,8598.613310031831
,7696.364310489987
,7023.627293246638
,6997.020544005367
,7057.1828294207335
,8444.689741348428
,8570.184879047149
,7520.8971271412465
,6968.592113020164
,8416.26131036547
,8541.756448713979
,6966.770433231609
,7492.468698761109
,6940.1636852931
,7000.325971360536
,8387.832883936324
,8513.328022287853
,7611.07902339671
,6938.342006804601
,7464.040272334033
,6911.7352588661715
,6971.897544933276
,8359.40445762876
,6909.9135808477085
,7435.611846494856
,6883.30683314368
,8330.97603202418
,8456.471170490622
,6881.485155242226
,7407.183420889104
,6854.878407538627
,6915.040693724369
,8302.547606420418
,8428.042744887047
,7378.75499490134
,6826.449981422291
,6886.612267480063
,8274.119180046408
,7497.365319484011
,7350.326568400826
,6858.183840980864
,8245.69075354708
,8371.185891887078
,6796.199876382449
,7321.898141901792
,6769.593128306982
,6829.755414249884
,8217.262326700029
,8342.757464924209
,7440.508465905924
,7293.469714590794
,6741.1647009949975
,6801.326986939451
,8314.329037613237
,7265.041287279795
,6712.7362736860505
,6772.898559628271
,8160.405472552526
,7383.651612708497
,6684.307849225885
,8131.977048569089
,8257.472187268037
,7355.223188726289
,6682.486172483367
,7208.184438362151
,6655.879425241972
,6716.041711659915
,8103.548624583959
,7326.794764741707
,6654.057749121489
,6627.451003122747
,8075.120203709152
,8200.615343030631
,7298.366345108128
,7151.327595989172
,6599.022583490904
,7269.937925479025
,6597.200909855949
,7122.89917635623
,6570.594163856977
,6630.756450896367
,8018.263367856
,7241.509516078553
,7094.470773778465
,6542.165764689261
,6602.328055140492
,7989.834972099876
,8115.33011483164
,6540.344108111965
,7066.042378023506
,6513.737368936757
,6573.899659385366
,7961.406576344625
,8086.901718958477
,7037.613981799048
,6485.30897259696
,6545.471262928214
,7932.978179771159
,7156.224327758699
,6483.4873154305105
,7009.1855852250565
,6456.880576021249
,7904.549783194365
,8030.044925810931
,7127.795931183407
,6455.0589191303125
,6980.757189198508
,6428.452180268937
,6488.6144708755
,8001.6165308807595
,7099.367536526591
,6952.328794542365
,6400.023785612791
,6460.186076218972
,7847.692993336485
,7973.188136223689
,6398.202129818063
,6371.59539102175
,6431.757681663497
,7944.7597417341685
,7042.510747413441
,6369.7737353939665
,6895.472005494376
,7014.082352987831
,6341.345340969129
,6314.738602173007
,7887.902952883427
,6985.653958562359
,6312.91694654397
,6838.615216616405
,6286.310207690309
,7733.979415421455
,6957.225563965709
,6257.88181306321
,6318.044103676594
,7705.551020793958
,7831.046163688038
,6928.79716933801
,6256.0601572899795
,6289.615709046633
,7677.122626381431
,6227.631763519575
,6753.330033805676
,6261.187315918808
,6199.203370391252
,6172.596631965345
,6232.758922791965
,7745.760983232402
,6696.473247550358
,6144.168238835968
,6204.330529662408
,7717.332590104037
,6668.044854069723
,6115.739845243057
,6175.902135948759
,7563.4090531665815
,7688.9041961555195
,6786.655201905813
,6639.616460121913
,6147.473742000781
,7534.98065921848
,7660.475802207437
,6758.226807956702
,6058.88305734495
,6119.0453484184645
,7506.552266001504
,7632.047409359562
,6729.798415473089
,6582.759674424012
,6030.454665961415
,7478.123874619077
,6701.37002408877
,6028.633012503697
,7575.190626592678
,6672.941632706618
,6525.902891655877
,5973.598736652947
,7421.269652227804
,7546.765649044404
,6644.517508617074
,5945.1763194821915
,7518.343231873036
,5943.358933320551
,6469.05805731479
,5976.917046846609
,7364.424817886007
,7489.920814701669
,6587.672674276233
,6440.635641024018
,7461.4984001726
,6412.213226934303
,5859.909072370033
,7307.579988824991
,6530.82784609407
,6383.790812843108
,7279.157574735804
,7404.65357199127
,6355.368398753396
,7250.735160646616
,7376.23115790128
,6473.983017747092
,5801.246859894192
,6326.945984162005
,5774.6418294298965
,5834.804974236911
,6445.560602487141
,6298.523568902689
,5746.219414172633
,7193.890330294156
,7319.386327382213
,6270.101153643359
,5717.796998912331
,5777.960165708777
,7290.9639780905245
,5715.9797240634825
,6241.678870320962
,5689.374737580621
,5749.537904376562
,7137.045697678996
,7262.5417167577125
,6360.293598594772
,6213.256608987932
,5660.9524762470055
,7108.623436346491
,7234.119455301979
,6331.871337016377
,5659.135201030469
,6184.834347166162
,5632.530214303219
,7205.69719311469
,5630.712938842998
,6156.412084978415
,5604.107952115439
,5664.271118789269
,6275.02681264178
,6127.989823059402
,5575.685690330758
,7023.356650456351
,5573.868415542947
,6099.567561812192
,5547.263429083728
,5607.426595892196
,6994.934389209613
,7120.430408298732
,6218.182290146153
,5545.446154295307
,6071.1453005650155
,6966.51212875387
,6042.723041166256
,7063.585888708861
,6161.337770820224
,5488.6016352332435
,5461.996649301601
,6909.667609954074
,5460.179375833496
,5433.5743899020745
,5493.737556974986
,6881.24535055584
,7006.741369908946
,5431.757116364262
,5957.456262863047
,5405.152130361977
,5465.315297402519
,6852.823090945668
,6076.070992342702
,5403.334856720875
,5929.0340032192225
,5376.729870719069
,6824.400831302284
,6047.648732698173
,6019.226473058322
,5872.189483968443
,5319.885351485764
,5990.804213540334
,5843.767224451159
,6739.134052589
,5263.040832453395
,5323.2039995074
,6710.711793072156
,6836.207812408564
,5933.959694504425
,5261.223558900207
,5786.922705416574
,5234.61857302596
,6682.28953382496
,5905.537435438154
,5758.5004465291995
,5206.196314137818
,6653.86727493642
,6779.363294364111
,5204.379041034616
,5730.078187641824
,5177.774055249858
,5237.937222394616
,5848.692917660668
,5175.956782146579
,5701.6559287529535
,5209.514963507074
,5147.534523258377
,5120.929537473576
,5181.092704619533
,6568.600498274236
,6694.096517700793
,5791.848399885418
,5119.112264370708
,5644.811410976737
,5152.670445731243
,6540.178239383187
,5763.426140996607
,5090.690005483038
,5616.389152089347
,5064.085019697473
,5124.248186842718
,6637.251999923648
,5062.267746594468
,5587.966893201239
,5706.581623221288
,5033.845487706636
,6454.911462719313
,5678.159364332476
,5005.423228818598
,4978.818243033231
,6426.489203832463
,6551.985223259838
,5649.737105443802
,4977.000969930765
,4950.395984145089
,5621.314846557227
,5474.277857649526
,4982.13689240253
,6369.644686056256
,4920.156452155057
,5445.855598762151
,4893.551466368806
,4953.7146335132575
,6466.718446596027
,5564.4703287819775
,5417.433339873294
,4865.129207480846
,4925.292374626699
,6438.296187707946
,5536.048069895471
,4836.70694859479
,6284.377909394891
,4834.8896754911475
,4868.4478568508675
,6255.955650505532
,6381.45166993314
,4806.467416603109
,4779.862430819641
,6227.533391617865
,6353.0294110445675
,5450.781293229173
,4778.045157714909
,5303.744304321581
,4751.440171930548
,4811.603339075784
,6199.111132730197
15300.0,
5100.0,
8746.5,
2550.0,
2550.0,
2550.0,
2550.0,
2550.0,
30090.0,
5788.5,
5788.5,
20884.5,
2550.0,
7650.0,
5100.0,
20400.0,
5788.5,
5100.0,
6069.0,
2550.0,
5100.0,
11602.5,
5100.0,
10812.0,
3060.0,
6120.0,
8619.0,
3060.0,
6043.5,
5967.0,
3060.0,
2958.0,
5610.0,
8134.5,
2983.5,
6043.5,
6120.0,
12240.0,
6069.0,
5100.0,
8797.5,
11220.0,
8823.0,
9129.0,
2550.0,
3009.0,
6094.5,
3060.0,
20910.0,
10302.0,
11602.5,
9409.5,
5992.5,
5253.0,
24556.5,
3060.0,
13846.5,
5533.5,
3009.0,
5508.0,
2550.0,
2269.5,
5278.5,
14611.5,
12750.0,
5100.0,
3060.0,
8746.5,
9129.0,
5967.0,
3060.0,
5151.0,
12954.0,
3034.5,
3034.5,
21726.0,
13693.5,
6043.5,
3060.0,
5508.0,
6094.5,
2958.0,
8109.0,
11424.0,
11806.5,
11679.0,
5992.5,
7650.0,
2550.0,
2958.0,
5253.0,
4590.0,
5100.0,
9639.0,
5100.0,
3468.0,
2550.0,
7650.0,
2550.0,
9639.0,
2550.0,
12750.0,
2550.0,
2550.0,
4539.0,
10200.0,
5100.0,
5100.0,
3519.0,
12750.0,
3621.0,
7650.0,
10200.0,
2550.0,
9014.25,
6579.0,
6477.0,
12495.0,
6987.0,
6324.0,
3315.0,
8313.0,
3264.0,
12227.25,
23817.0,
10914.0,
18258.0,
3162.0,
6528.0,
12036.0,
3111.0,
12801.0,
7803.0,
11870.25,
3276.75,
6681.0,
