y_true,y_pred
,8585.550677135883
,8387.170648249328
,8350.288759411811
,9475.470903409254
,7811.854429309191
,7041.841862595562
,7703.00991669477
,8547.596956604013
,8349.216927717967
,8312.335038881714
,9437.517182877964
,7773.900708780196
,7003.888142065144
,7665.056195911805
,8509.643235571923
,8274.38131734754
,9399.563461095895
,7735.94698674695
,6965.934419782511
,7627.102473631027
,8471.689513291107
,8273.309484153313
,8236.42759506667
,9361.609738813513
,7697.993264463596
,6927.980697487668
,8433.73579096564
,8235.355761816552
,8198.473872713876
,9323.656016449228
,7660.039542087443
,6890.026975109634
,7551.1950289400365
,8395.782068589246
,8160.520150335488
,7622.085819709259
,7513.241306565484
,8357.828346373155
,8159.448317384554
,9247.748572342198
,6814.11953132485
,7475.287585319512
,8084.612707202375
,7546.178376896433
,6776.165810083359
,7437.333864078223
,8281.920903890526
,8083.540874899942
,9171.841129856823
,7508.224655415069
,6738.212088359597
,8008.705263274995
,9133.887406931823
,7361.4264191925695
,8007.633429531637
,9095.933684006823
,7432.317209567396
,6662.304642509209
,7323.472696264448
,7969.679706606845
,9057.979961081823
,7394.363486590315
,7285.518973177054
,8130.106012691602
,7894.8440941719955
,9020.026237774548
,7356.409763280966
,6586.397196168207
,7247.565249869229
,7893.772260102127
,7856.890370865913
,6548.443472860359
,7209.611526562221
,8053.977775328947
,7855.376955299512
,8943.235628172242
,7279.3983629322265
,7170.1122680262215
,8014.4785167929185
,7815.877696762484
,7778.775016783196
,8903.736369636887
,7239.89910439548
,7130.613009492052
,7776.378438227636
,7738.978092381056
,8863.641779370893
,7199.506848263405
,6428.97582454183
,7089.625421626636
,7933.694004530164
,7734.795518636341
,8822.058859779392
,7157.923928670107
,6387.3929049502385
,7892.111084940212
,7693.212599045045
,7655.812253021174
,8780.475939828546
,6345.809984639198
,7006.4595815477
,7850.528164269546
,7651.629678193573
,8738.893018978373
,7074.758087690552
,6964.876660699086
,7808.945243420892
,7610.046757345785
,7572.646411316495
,8697.310097663269
,7033.175165909491
,6262.644141543867
,6923.29373798605
,7568.463833704699
,7531.063487213239
,8655.727173558545
,6991.592241806559
,6881.710813884717
